-6.115610003471374512e-01,-5.740738511085510254e-01,-3.475881516933441162e-01,-1.697282910346984863e+00,-6.606305837631225586e-01,-5.735342949628829956e-02,-6.037599444389343262e-01,-6.263145804405212402e-02,-8.872584998607635498e-02,-7.109674811363220215e-01,-1.032930985093116760e-01,-5.938796997070312500e-01,-3.042344748973846436e-01,-2.977888882160186768e-01,-3.076188266277313232e-01,-3.851296901702880859e-01,-7.710437178611755371e-01,4.128232896327972412e-01,-1.421713680028915405e-01,-1.165633648633956909e-01
-2.143925577402114868e-01,-1.586454063653945923e-01,-4.044000804424285889e-01,-7.017525285482406616e-02,-1.971568912267684937e-02,-2.269561961293220520e-02,-3.734541833400726318e-01,-5.081865787506103516e-01,-3.779143393039703369e-01,5.690955370664596558e-02,-7.794164419174194336e-01,-7.663626670837402344e-01,-3.855097591876983643e-01,-3.583702743053436279e-01,1.400787532329559326e-01,-1.053972244262695312e+00,-2.108937352895736694e-01,5.543177127838134766e-01,3.260789811611175537e-02,-2.033051997423171997e-01
5.251095294952392578e-01,9.487066864967346191e-01,5.928357243537902832e-01,2.388080954551696777e-01,7.239316701889038086e-01,-2.046217620372772217e-01,6.644952893257141113e-01,8.340319395065307617e-01,9.202084541320800781e-01,1.417198896408081055e+00,1.172687768936157227e+00,1.130804538726806641e+00,7.903943061828613281e-01,1.009644627571105957e+00,8.438429236412048340e-01,1.316468715667724609e+00,6.025044918060302734e-01,1.092754125595092773e+00,9.111999869346618652e-01,9.289550185203552246e-01
-2.523736059665679932e-01,-4.743534028530120850e-01,-3.200788199901580811e-01,4.418983589857816696e-03,-4.349182248115539551e-01,-2.812757194042205811e-01,-4.782750010490417480e-01,-5.567562580108642578e-01,-6.771059036254882812e-01,-2.207163572311401367e-01,-4.428708255290985107e-01,-8.708205223083496094e-01,-3.828605413436889648e-01,-5.322253331542015076e-02,-3.473181426525115967e-01,-5.298243165016174316e-01,-6.473672389984130859e-01,-1.084240198135375977e+00,-6.055589914321899414e-01,-1.086206316947937012e+00
6.181935071945190430e-01,1.043331146240234375e+00,7.683625817298889160e-01,7.828274965286254883e-01,1.265058040618896484e+00,8.388114571571350098e-01,9.476178884506225586e-01,4.220105111598968506e-01,9.090644717216491699e-01,1.697731971740722656e+00,4.515432417392730713e-01,4.794826209545135498e-01,6.631938815116882324e-01,5.605763196945190430e-01,9.636592864990234375e-01,1.236772894859313965e+00,8.631845116615295410e-01,1.373790025711059570e+00,9.345376491546630859e-01,1.049142241477966309e+00
-7.591518759727478027e-01,-9.956244826316833496e-01,-8.336665630340576172e-01,-1.072933197021484375e+00,-8.573529720306396484e-01,-1.173863768577575684e+00,-7.368366718292236328e-01,-7.323708534240722656e-01,-8.246167302131652832e-01,-1.539781689643859863e+00,-6.893500089645385742e-01,-7.012935876846313477e-01,-1.160325527191162109e+00,-8.734469413757324219e-01,-1.175431847572326660e+00,-3.611507713794708252e-01,-6.630710363388061523e-01,-1.841935515403747559e+00,-9.346026778221130371e-01,-1.157132029533386230e+00
1.159617304801940918e+00,8.725176453590393066e-01,9.248017072677612305e-01,1.250116586685180664e+00,1.330327153205871582e+00,1.914826750755310059e+00,9.900464415550231934e-01,9.823693633079528809e-01,1.044892191886901855e+00,8.559516072273254395e-01,9.272105097770690918e-01,1.236094713211059570e+00,1.022541642189025879e+00,1.411017060279846191e+00,7.574480772018432617e-01,1.226961731910705566e+00,6.643657684326171875e-01,1.235263943672180176e+00,9.059693217277526855e-01,7.474765181541442871e-01
8.708851337432861328e-01,1.141830086708068848e+00,4.901030659675598145e-01,6.435127258300781250e-01,8.818851709365844727e-01,6.100108623504638672e-01,6.546026468276977539e-01,9.596142768859863281e-01,9.526534676551818848e-01,5.740265846252441406e-01,8.430966734886169434e-01,1.025955438613891602e+00,9.498997330665588379e-01,7.927500009536743164e-01,4.441963434219360352e-01,6.664030551910400391e-01,7.611198425292968750e-01,8.643102049827575684e-01,5.937284827232360840e-01,1.218727588653564453e+00
-7.661849260330200195e-01,-5.949802398681640625e-01,-7.044010162353515625e-01,-7.702957987785339355e-01,-1.294491171836853027e+00,-5.466743111610412598e-01,-8.907521367073059082e-01,-1.174616217613220215e+00,-7.875963449478149414e-01,-1.165880918502807617e+00,-7.268698215484619141e-01,9.877426922321319580e-02,-9.129664301872253418e-01,-1.488567948341369629e+00,-1.025480151176452637e+00,-8.617759943008422852e-01,-1.097064971923828125e+00,-1.184623599052429199e+00,-6.697320938110351562e-01,-1.091409206390380859e+00
-1.104901313781738281e+00,-7.857306003570556641e-01,-1.303977370262145996e+00,-6.887584924697875977e-01,-1.104025244712829590e+00,-1.133957624435424805e+00,-8.382005691528320312e-01,-1.231879234313964844e+00,-9.512019753456115723e-01,-7.276726961135864258e-01,-9.396412968635559082e-01,-1.063808560371398926e+00,-9.889224171638488770e-01,-9.574825763702392578e-01,-1.122448921203613281e+00,-1.377236843109130859e+00,-1.346314907073974609e+00,-1.104054450988769531e+00,-1.037254691123962402e+00,-1.388675212860107422e+00
