-5.124058723449707031e-01,-4.862127359956502914e-03,-6.416747570037841797e-01,-1.453478574752807617e+00,-8.754681348800659180e-01,-1.167122498154640198e-01,2.337709367275238037e-01,-6.713005900382995605e-01,9.263396263122558594e-02,-8.875183463096618652e-01,-3.833783268928527832e-01,-7.510421276092529297e-01,-1.791622340679168701e-01,-1.456350207328796387e+00,-6.321746706962585449e-01,-2.114955633878707886e-01,-5.496591702103614807e-02,-6.029027700424194336e-01,4.521321952342987061e-01,-2.450203418731689453e+00,-7.520329356193542480e-01,-7.654473930597305298e-02,-3.584904372692108154e-01,-7.393992543220520020e-01,3.275777101516723633e-01,7.480016946792602539e-01,-4.924058318138122559e-01,-6.964344382286071777e-01,3.672631084918975830e-01,-4.513999223709106445e-01
-4.778691530227661133e-01,-4.954682886600494385e-01,1.558386236429214478e-01,-1.821163445711135864e-01,-1.207481026649475098e+00,-1.662825644016265869e-01,-5.563263893127441406e-01,-1.281954348087310791e-01,-9.034996628761291504e-01,-5.151314660906791687e-02,-5.375090837478637695e-01,6.597657203674316406e-01,-5.669372677803039551e-01,-3.284438550472259521e-01,-2.814950644969940186e-01,-1.229478865861892700e-01,6.900220513343811035e-01,-1.287238121032714844e+00,-9.730167984962463379e-01,-4.741120934486389160e-01,-3.260899186134338379e-01,-1.826567888259887695e+00,-2.298613637685775757e-01,-3.740898966789245605e-01,-3.896473944187164307e-01,-1.444049954414367676e+00,-1.472362428903579712e-01,-5.225822329521179199e-01,-5.021770000457763672e-01,-3.604941368103027344e-01
3.738226294517517090e-01,-5.289279818534851074e-01,-1.779620528221130371e+00,-3.616446852684020996e-01,-1.371634244918823242e+00,-1.802747994661331177e-01,-1.600906103849411011e-01,-6.408676505088806152e-02,-7.158017754554748535e-01,-8.205260634422302246e-01,-7.970509529113769531e-01,5.418857932090759277e-01,-7.510060071945190430e-01,-1.010669112205505371e+00,-9.429314136505126953e-01,-6.252732276916503906e-01,-6.803413629531860352e-01,-2.036601752042770386e-01,-7.149989604949951172e-01,-4.082620441913604736e-01,-1.476999372243881226e-01,-5.590190887451171875e-01,-2.188987016677856445e+00,-8.492456674575805664e-01,6.184124350547790527e-01,5.588525533676147461e-01,1.786357015371322632e-01,1.991696804761886597e-01,5.527030825614929199e-01,-6.186088919639587402e-01
-1.670872867107391357e-01,2.173287235200405121e-02,3.134224414825439453e-01,4.377737939357757568e-01,9.692841172218322754e-01,-3.535113632678985596e-01,7.746778726577758789e-01,4.512740373611450195e-01,8.644848465919494629e-01,-1.068462654948234558e-01,7.784730195999145508e-02,6.284139752388000488e-01,-3.751045465469360352e-01,5.850071310997009277e-01,-2.620052397251129150e-01,7.196050882339477539e-01,-2.712499499320983887e-01,1.378133296966552734e-01,-1.800588965415954590e-01,1.228457093238830566e+00,-2.618629634380340576e-01,5.783196091651916504e-01,3.565996289253234863e-01,-5.154818296432495117e-01,5.794751644134521484e-01,7.332192063331604004e-01,6.088284254074096680e-01,-8.473893627524375916e-03,4.673737287521362305e-01,3.140259087085723877e-01
-2.591371834278106689e-01,4.334746897220611572e-01,-3.917203545570373535e-01,1.290870308876037598e+00,3.857902288436889648e-01,3.638167381286621094e-01,-1.380349397659301758e-01,4.008042812347412109e-01,2.926897108554840088e-01,-1.852987520396709442e-02,-1.095727309584617615e-01,-2.515166997909545898e-01,4.660737812519073486e-01,-5.172311067581176758e-01,-4.889471232891082764e-01,-3.064534664154052734e-01,-4.001263976097106934e-01,2.154143750667572021e-01,1.399382710456848145e+00,-2.044563740491867065e-02,8.212949037551879883e-01,3.794228434562683105e-01,7.822769135236740112e-02,2.572267353534698486e-01,-1.021783590316772461e+00,8.250240087509155273e-01,-5.019000768661499023e-01,2.121474295854568481e-01,5.061100125312805176e-01,1.813255697488784790e-01
1.039759814739227295e-01,-3.043838441371917725e-01,6.575998663902282715e-01,-3.247300386428833008e-01,4.456603825092315674e-01,-3.903162479400634766e-02,-2.838222980499267578e-01,4.875469505786895752e-01,6.644884347915649414e-01,-4.744074046611785889e-01,-1.424833387136459351e-01,-1.117421686649322510e-01,-2.086675882339477539e+00,4.419671297073364258e-01,-1.418233633041381836e+00,8.224330544471740723e-01,-4.786309003829956055e-01,-6.051641702651977539e-02,2.178217768669128418e-01,-2.066278010606765747e-01,-1.967667043209075928e-01,-6.437901258468627930e-01,1.907180845737457275e-01,-7.934759259223937988e-01,-4.858226776123046875e-01,5.559573173522949219e-01,-2.070538997650146484e-01,-6.758753955364227295e-02,-1.287354249507188797e-02,-3.407956063747406006e-01
7.109900712966918945e-01,5.522085428237915039e-01,-5.483952164649963379e-01,5.366384610533714294e-02,1.046323299407958984e+00,5.618352293968200684e-01,5.508289337158203125e-01,3.998754024505615234e-01,-5.820937752723693848e-01,2.326919794082641602e+00,5.692234039306640625e-01,2.230718135833740234e-01,5.460627675056457520e-01,-3.333709537982940674e-01,7.015789747238159180e-01,4.785286486148834229e-01,2.365360856056213379e-01,8.687558770179748535e-02,-4.885535836219787598e-01,2.849391996860504150e-01,6.011075899004936218e-02,2.946952581405639648e-01,1.299684643745422363e+00,-8.411277085542678833e-02,1.589942455291748047e+00,8.796359598636627197e-02,4.012631773948669434e-01,4.416567981243133545e-01,2.546751201152801514e-01,5.435472130775451660e-01
7.646316289901733398e-01,3.388653397560119629e-01,5.808397531509399414e-01,7.106816768646240234e-01,1.295204281806945801e+00,6.485189199447631836e-01,1.031601190567016602e+00,9.313267469406127930e-01,1.705009222030639648e+00,6.763368844985961914e-01,-2.803351879119873047e-01,6.839812994003295898e-01,9.169688820838928223e-01,3.252888321876525879e-01,1.207450270652770996e+00,6.265772581100463867e-01,7.443023920059204102e-01,2.231601625680923462e-01,-1.694478988647460938e-01,1.598551630973815918e+00,2.738547325134277344e+00,1.393668889999389648e+00,1.558213114738464355e+00,3.674707710742950439e-01,1.210382938385009766e+00,1.029957652091979980e+00,1.432760357856750488e+00,9.756641983985900879e-01,6.644362807273864746e-01,6.527051329612731934e-01
-7.586617469787597656e-01,-1.444236755371093750e+00,-5.783059000968933105e-01,-1.442304134368896484e+00,-9.616272449493408203e-01,-9.409756064414978027e-01,-1.217109322547912598e+00,-3.130178526043891907e-02,-4.321263730525970459e-01,-2.336009591817855835e-01,-1.388130545616149902e+00,-6.332024335861206055e-01,-5.036923885345458984e-01,-1.156442046165466309e+00,-1.074704647064208984e+00,-1.161494255065917969e+00,-8.007174730300903320e-01,-1.146571159362792969e+00,-6.753116250038146973e-01,-4.629818797111511230e-01,-9.651296138763427734e-01,-1.258577108383178711e+00,-1.703644752502441406e+00,-8.015375733375549316e-01,-1.537176966667175293e+00,-4.565836861729621887e-02,-2.105877995491027832e-01,-4.655877053737640381e-01,-1.660789489746093750e+00,-8.951531052589416504e-01
1.534846067428588867e+00,8.735066056251525879e-01,2.358004093170166016e+00,5.664049386978149414e-01,2.325380086898803711e+00,5.826560258865356445e-01,9.188494086265563965e-01,2.364243716001510620e-01,1.710639238357543945e+00,4.831076860427856445e-01,1.524546027183532715e+00,6.658657789230346680e-01,7.108069062232971191e-01,2.407600134611129761e-01,6.561158895492553711e-01,4.990600347518920898e-01,1.050172328948974609e+00,-9.010520577430725098e-02,5.402087569236755371e-01,1.170794606208801270e+00,-6.473671197891235352e-01,5.932111144065856934e-01,2.249315261840820312e+00,5.189916491508483887e-01,1.062533780932426453e-01,7.677721381187438965e-01,1.118394374847412109e+00,5.178434252738952637e-01,1.853703737258911133e+00,6.665713787078857422e-01
