1.230672478675842285e+00,1.160027861595153809e+00
-2.396146804094314575e-01,3.181461989879608154e-01
2.795500159263610840e-01,4.957127869129180908e-01
-9.240165352821350098e-02,-3.674231469631195068e-01
6.555614471435546875e-01,6.213055923581123352e-02
4.278407990932464600e-02,2.640091180801391602e-01
-1.718701422214508057e-01,-5.962174534797668457e-01
7.751502990722656250e-01,5.100030303001403809e-01
1.944256424903869629e+00,1.506103038787841797e+00
-2.504245042800903320e-01,-3.719849884510040283e-01
-1.748578429222106934e+00,-2.033976793289184570e+00
7.699254751205444336e-01,1.308832287788391113e+00
2.150471210479736328e+00,2.184465408325195312e+00
-8.959171175956726074e-01,-1.220252871513366699e+00
6.553973555564880371e-01,2.046183794736862183e-01
2.926833391189575195e+00,1.449298262596130371e+00
8.546202778816223145e-01,9.418802857398986816e-01
-3.267737030982971191e-01,1.718357354402542114e-01
1.049693942070007324e+00,1.120124697685241699e+00
1.862902998924255371e+00,1.847703218460083008e+00
3.327766060829162598e-01,5.432318449020385742e-01
-7.363767623901367188e-01,-7.325204610824584961e-01
1.658706426620483398e+00,1.368832707405090332e+00
-4.600602090358734131e-01,-7.380617856979370117e-01
4.857623577117919922e-01,6.649112105369567871e-01
-7.523749470710754395e-01,-1.517939448356628418e+00
3.414325118064880371e-01,6.749817728996276855e-01
4.159518182277679443e-01,3.276278078556060791e-01
9.732314944267272949e-01,8.174417912960052490e-02
-7.936114072799682617e-01,4.809297621250152588e-01
-1.550392985343933105e+00,-1.673741221427917480e+00
-2.400095224380493164e+00,-2.245384454727172852e+00
9.389861226081848145e-01,9.536854028701782227e-01
-1.753251075744628906e+00,-1.100633859634399414e+00
4.226169884204864502e-01,8.773166537284851074e-01
1.962350904941558838e-01,2.457053959369659424e-02
-4.902777969837188721e-01,-1.211486384272575378e-01
-8.521053791046142578e-01,-4.342848658561706543e-01
5.289981961250305176e-01,6.093811988830566406e-01
6.809347867965698242e-01,8.284121155738830566e-01
6.921338438987731934e-01,9.357954859733581543e-01
-1.758766531944274902e+00,-1.802813291549682617e+00
1.719372034072875977e+00,2.418292045593261719e+00
-1.706300497055053711e+00,-1.068152785301208496e+00
-1.609369397163391113e+00,-1.733158111572265625e+00
-4.477397203445434570e-01,-6.526826620101928711e-01
-9.470815211534500122e-02,-2.641441226005554199e-01
-1.610775351524353027e+00,-1.511224985122680664e+00
-1.290969014167785645e+00,-1.187520384788513184e+00
-5.203284621238708496e-01,-6.488156318664550781e-01
1.056312918663024902e+00,1.379269480705261230e+00
5.024490952491760254e-01,2.181511670351028442e-01
1.813951492309570312e+00,1.858594775199890137e+00
-1.196079254150390625e-01,-4.667442440986633301e-01
5.165883302688598633e-01,2.428355365991592407e-01
5.387547016143798828e-01,4.220895767211914062e-01
6.866156309843063354e-02,-3.068428337574005127e-01
2.324970625340938568e-02,3.523022532463073730e-01
1.049059033393859863e+00,1.126865506172180176e+00
-1.712421655654907227e+00,-2.349563598632812500e+00
-4.321999549865722656e-01,-9.685145020484924316e-01
9.652141332626342773e-01,7.506599426269531250e-01
-3.513524532318115234e-01,-6.694976687431335449e-01
3.449673354625701904e-01,7.148516178131103516e-01
2.590417861938476562e+00,2.478042364120483398e+00
-9.338736534118652344e-01,-7.880400419235229492e-01
-8.518717288970947266e-01,-6.784441471099853516e-01
1.378046274185180664e+00,5.536093115806579590e-01
8.013430051505565643e-03,2.338529527187347412e-01
2.966757774353027344e+00,1.850892186164855957e+00
-9.427481889724731445e-01,-7.561344504356384277e-01
-2.435068130493164062e+00,-1.332626700401306152e+00
1.971956729888916016e+00,2.244477748870849609e+00
2.976323366165161133e+00,2.855779886245727539e+00
6.619535088539123535e-01,8.395833373069763184e-01
-1.869737505912780762e+00,-1.948268175125122070e+00
-1.982747316360473633e+00,-1.789463877677917480e+00
-5.727672576904296875e-01,-8.087196946144104004e-01
-1.501909255981445312e+00,-1.509611725807189941e+00
1.547840237617492676e+00,9.986536502838134766e-01
3.505777418613433838e-01,7.512609660625457764e-02
1.161930441856384277e+00,1.300929069519042969e+00
-2.886617481708526611e-01,-1.041848734021186829e-01
-6.952871680259704590e-01,-4.713498950004577637e-01
1.251400947570800781e+00,9.824302792549133301e-01
-2.411566227674484253e-01,-2.631388604640960693e-01
2.607780098915100098e-01,7.483807802200317383e-01
-2.498927116394042969e+00,-2.067258834838867188e+00
-2.712248861789703369e-01,1.770095974206924438e-01
2.588726997375488281e+00,1.895772576332092285e+00
7.570920139551162720e-02,-3.652329444885253906e-01
9.365259408950805664e-01,9.122338294982910156e-01
-1.571002840995788574e+00,-1.397041320800781250e+00
1.096709251403808594e+00,1.430224776268005371e+00
-2.153686046600341797e+00,-2.125656127929687500e+00
-1.920883893966674805e+00,-1.633441686630249023e+00
9.583766460418701172e-01,6.556571125984191895e-01
-1.378489255905151367e+00,-1.294069886207580566e+00
-1.594358086585998535e+00,-1.965904235839843750e+00
9.562072753906250000e-01,1.086293578147888184e+00
-1.013746380805969238e+00,-1.003707289695739746e+00
2.952964603900909424e-01,2.260596603155136108e-01
-1.632206797599792480e+00,-1.599451065063476562e+00
2.135257244110107422e+00,2.030668020248413086e+00
-7.973692417144775391e-01,-8.605599403381347656e-01
1.736851572990417480e+00,1.284505128860473633e+00
-1.960341632366180420e-01,-5.216943025588989258e-01
1.336474061012268066e+00,1.123975872993469238e+00
2.356863498687744141e+00,2.368261098861694336e+00
-7.879278063774108887e-01,-1.331910610198974609e+00
-1.156053543090820312e+00,-1.435701847076416016e+00
-1.228551268577575684e+00,-8.124491572380065918e-01
-8.214464783668518066e-01,-9.242845773696899414e-01
-4.349618256092071533e-01,-3.406233191490173340e-01
-3.465270996093750000e-01,-1.806185990571975708e-01
1.615649938583374023e+00,1.381135702133178711e+00
4.686500877141952515e-03,-4.362247288227081299e-01
-6.067707538604736328e-01,-4.772469699382781982e-01
8.415873050689697266e-01,3.535724282264709473e-01
1.225106120109558105e+00,1.021439075469970703e+00
-1.324455499649047852e+00,-1.577785015106201172e+00
1.743513226509094238e+00,1.491282939910888672e+00
-9.656901955604553223e-01,-1.505279064178466797e+00
2.733661413192749023e+00,2.556391954421997070e+00
-4.369266629219055176e-01,-7.272677868604660034e-02
-1.330954670906066895e+00,-1.042178630828857422e+00
-1.010900020599365234e+00,-1.460744619369506836e+00
-7.547162473201751709e-02,2.950438857078552246e-01
-1.789295077323913574e-01,3.450222909450531006e-01
-2.510240554809570312e+00,-2.718715906143188477e+00
-7.019221782684326172e-01,-6.743112802505493164e-01
-3.506626486778259277e-01,-7.318012714385986328e-01
2.353828668594360352e+00,1.561384439468383789e+00
-1.338622570037841797e+00,-1.473805785179138184e+00
2.575222969055175781e+00,1.695324659347534180e+00
-6.981404423713684082e-01,4.096454679965972900e-01
1.714731216430664062e+00,1.475262999534606934e+00
5.990308523178100586e-01,6.999357938766479492e-01
-1.159571051597595215e+00,-6.933870911598205566e-01
