-9.365879893302917480e-01,-3.120708763599395752e-01,-4.679165482521057129e-01,-9.741001576185226440e-02,-3.118384480476379395e-01,-6.071345806121826172e-01,-7.688716650009155273e-01,-2.776918411254882812e-01,-2.433441430330276489e-01,-3.526574373245239258e-01,-3.668282330036163330e-01,-4.687255620956420898e-01,-3.189745843410491943e-01,-4.337963461875915527e-01,-4.037562906742095947e-01,-4.789519011974334717e-01,-7.103528976440429688e-01,-2.789674997329711914e-01,-4.759262502193450928e-01,-2.807842493057250977e-01
-6.411227583885192871e-01,-8.402785062789916992e-01,-1.536259651184082031e-01,-5.889289975166320801e-01,-7.670058608055114746e-01,-8.657793998718261719e-01,-1.960069239139556885e-01,-5.513622164726257324e-01,-6.478065252304077148e-01,-6.502783298492431641e-01,-2.078978866338729858e-01,-7.870101928710937500e-01,-7.630586624145507812e-01,-8.019118905067443848e-01,-4.050057530403137207e-01,-3.708264231681823730e-01,-6.048917174339294434e-01,-7.480813860893249512e-01,-8.677740097045898438e-01,-8.950346708297729492e-01
-6.287626624107360840e-01,-5.130208134651184082e-01,-5.404107570648193359e-01,-2.884659767150878906e-01,-5.596252083778381348e-01,-3.559221625328063965e-01,-5.949634313583374023e-01,-7.164508104324340820e-01,-5.621700286865234375e-01,-6.425486803054809570e-01,-7.674190998077392578e-01,-2.785859704017639160e-01,-3.303288817405700684e-01,-1.973970830440521240e-01,-6.510560512542724609e-01,-3.458538353443145752e-01,-6.237999796867370605e-01,-3.444571197032928467e-01,-5.682916939258575439e-02,-8.680286258459091187e-02
-4.573966860771179199e-01,-3.626348376274108887e-01,-3.745963275432586670e-01,-4.127355217933654785e-01,-5.527616143226623535e-01,-8.456864953041076660e-01,-3.425817787647247314e-01,-3.801064193248748779e-01,-1.860956847667694092e-01,-7.710969448089599609e-01,-6.249239444732666016e-01,-2.895956039428710938e-01,-5.163607597351074219e-01,-8.229815959930419922e-01,-3.792958855628967285e-01,-2.288198322057723999e-01,-5.605606436729431152e-01,1.356911938637495041e-02,-2.156020849943161011e-01,-4.888119101524353027e-01
-1.881412714719772339e-01,-4.818198382854461670e-01,-2.911259531974792480e-01,-3.232436180114746094e-01,-1.999426186084747314e-01,-1.700228303670883179e-01,-3.282255232334136963e-01,-2.081995457410812378e-01,-5.311261396855115891e-03,2.014761120080947876e-01,3.333228081464767456e-02,-5.176641419529914856e-02,-1.635409593582153320e-01,-3.853982985019683838e-01,-2.126758247613906860e-01,-1.571267098188400269e-01,-5.135936141014099121e-01,9.617992490530014038e-02,7.626202702522277832e-02,-3.881250619888305664e-01
-7.706426978111267090e-01,-5.119527578353881836e-01,-3.412213921546936035e-01,-4.773417413234710693e-01,-9.679238796234130859e-01,-7.544925808906555176e-01,-3.728989660739898682e-01,-5.782945156097412109e-01,-3.864556849002838135e-01,-3.744538724422454834e-01,-4.141069352626800537e-01,-3.783324658870697021e-01,-8.084872364997863770e-01,-6.156445741653442383e-01,-9.107609391212463379e-01,-6.989066600799560547e-01,-6.375516653060913086e-01,-7.113090157508850098e-01,-7.502581477165222168e-01,-5.034626722335815430e-01
1.429518163204193115e-01,-3.391547799110412598e-01,3.806390985846519470e-02,-2.178668081760406494e-01,-1.384981125593185425e-01,1.035561114549636841e-01,-2.172874808311462402e-01,5.562922358512878418e-01,2.550063133239746094e-01,1.166058406233787537e-01,-1.266589462757110596e-01,-3.031425476074218750e-01,-7.149577885866165161e-02,-3.195859491825103760e-01,2.517049312591552734e-01,3.525713384151458740e-01,2.961033284664154053e-01,-2.073685266077518463e-02,-2.520696818828582764e-01,-1.886774301528930664e-01
1.707046180963516235e-01,1.985781639814376831e-01,-1.500399857759475708e-01,1.142865344882011414e-01,2.654455974698066711e-02,-3.625138103961944580e-01,2.325125336647033691e-01,-6.546489894390106201e-02,-2.162332087755203247e-01,2.494070827960968018e-01,1.914923042058944702e-01,1.414190530776977539e-01,-2.479427494108676910e-02,-4.300386011600494385e-01,-1.521417796611785889e-01,-3.183638304471969604e-02,-6.940787285566329956e-02,7.328247278928756714e-02,3.967781364917755127e-02,3.053675293922424316e-01
-5.652626156806945801e-01,-1.087320297956466675e-01,8.339314162731170654e-02,1.093089729547500610e-01,4.500421285629272461e-01,-1.080586016178131104e-01,1.641208380460739136e-01,-2.951602824032306671e-02,-7.849308848381042480e-02,1.135349720716476440e-01,8.143000304698944092e-02,-1.877334415912628174e-01,-1.071736291050910950e-01,-1.994445770978927612e-01,-1.023186594247817993e-01,6.088208034634590149e-02,1.752792745828628540e-01,-1.558591574430465698e-01,-4.758092164993286133e-01,-8.715775795280933380e-03
-2.029000818729400635e-01,6.851131916046142578e-01,3.577067553997039795e-01,5.886097550392150879e-01,5.110753178596496582e-01,5.540391802787780762e-01,2.132139652967453003e-01,-5.490570142865180969e-02,3.937788307666778564e-01,3.111181557178497314e-01,3.194462656974792480e-01,2.681998014450073242e-01,2.279268056154251099e-01,6.769747138023376465e-01,1.996638029813766479e-01,4.642814993858337402e-01,1.108626499772071838e-01,6.588421016931533813e-02,6.654182672500610352e-01,4.109407663345336914e-01
