-9.790753722190856934e-01,-1.043216586112976074e+00
9.881268739700317383e-01,6.331039667129516602e-01
-5.695685744285583496e-01,-5.679508447647094727e-01
1.393397808074951172e+00,1.374294042587280273e+00
6.799533963203430176e-01,9.320191740989685059e-01
3.460827469825744629e-01,6.946695446968078613e-01
-8.404847979545593262e-01,-4.603341817855834961e-01
-7.555037140846252441e-01,-7.507473826408386230e-01
-1.269567728042602539e+00,-1.061915397644042969e+00
1.291446685791015625e+00,6.205367445945739746e-01
6.957457065582275391e-01,2.452689886093139648e+00
4.917560517787933350e-01,1.166169047355651855e+00
7.331054806709289551e-01,1.953474879264831543e-01
-6.523917913436889648e-01,-6.267651915550231934e-01
-1.945685625076293945e+00,-6.197227835655212402e-01
7.358908057212829590e-01,1.132505178451538086e+00
-5.880017876625061035e-01,-1.544102072715759277e+00
6.175128221511840820e-01,8.044716119766235352e-01
1.179426670074462891e+00,1.121093511581420898e+00
5.363876223564147949e-01,6.616205573081970215e-01
-1.168690919876098633e+00,-1.623631596565246582e+00
-1.297276496887207031e+00,-1.489133954048156738e+00
-6.388978362083435059e-01,-1.250455737113952637e+00
1.246305227279663086e+00,1.165634155273437500e+00
-1.065447330474853516e+00,-1.144964218139648438e+00
6.399682760238647461e-01,6.385540366172790527e-01
-1.377412676811218262e+00,-8.568490147590637207e-01
-1.185747981071472168e+00,-1.289763092994689941e+00
1.732241630554199219e+00,1.896099209785461426e+00
1.495153158903121948e-01,4.460084736347198486e-01
1.603064179420471191e+00,8.737660646438598633e-01
-1.277320384979248047e+00,-1.344546079635620117e+00
5.865494608879089355e-01,1.360696196556091309e+00
-2.510785758495330811e-01,3.164379894733428955e-01
-3.572679460048675537e-01,-1.196255326271057129e+00
3.850308656692504883e-01,9.047782421112060547e-01
-1.472676843404769897e-01,-5.295763611793518066e-01
-7.298957705497741699e-01,-7.992783784866333008e-01
-6.108355522155761719e-01,-7.489619851112365723e-01
-6.129793524742126465e-01,-7.825436592102050781e-01
7.086170315742492676e-01,6.565969586372375488e-01
4.117610454559326172e-01,3.366045355796813965e-01
-7.308853864669799805e-01,-1.597114443778991699e+00
-6.625310778617858887e-01,-1.707702636718750000e+00
-6.701191663742065430e-01,-9.332358837127685547e-01
6.126984953880310059e-01,1.127859115600585938e+00
1.261550426483154297e+00,1.866716861724853516e+00
-5.941092967987060547e-01,-4.779952764511108398e-02
-6.770339012145996094e-01,-1.503539919853210449e+00
-8.405991792678833008e-01,-1.035387635231018066e+00
-1.164775252342224121e+00,-6.183086037635803223e-01
-5.272850990295410156e-01,-7.659847736358642578e-01
-5.969549715518951416e-02,5.138568878173828125e-01
