1.648687481880187988e+00,1.159311652183532715e+00,1.448951840400695801e+00,1.110786914825439453e+00,1.354588389396667480e+00,1.039928197860717773e+00,1.400479674339294434e+00,1.294787764549255371e+00,1.172721862792968750e+00,1.615253806114196777e+00
1.726897358894348145e+00,1.188166022300720215e+00,1.528829574584960938e+00,1.378102421760559082e+00,1.599818587303161621e+00,1.223684072494506836e+00,1.316598653793334961e+00,1.107382297515869141e+00,1.491315364837646484e+00,1.915263175964355469e+00
1.414296269416809082e+00,9.841797947883605957e-01,1.137582182884216309e+00,1.156670331954956055e+00,1.643408775329589844e+00,1.482772827148437500e+00,1.912655115127563477e+00,1.221236348152160645e+00,1.431689023971557617e+00,1.905126690864562988e+00
-1.435750842094421387e+00,-9.489006400108337402e-01,-1.062676191329956055e+00,-1.035305500030517578e+00,-1.090628027915954590e+00,-1.372331380844116211e+00,-1.321520209312438965e+00,-1.229052901268005371e+00,-1.084605932235717773e+00,-1.214431762695312500e+00
-1.021885156631469727e+00,-9.766123890876770020e-01,-1.332762956619262695e+00,-9.060415029525756836e-01,-7.313905954360961914e-01,-1.530117511749267578e+00,-1.170706748962402344e+00,-9.354053735733032227e-01,-1.116821050643920898e+00,-8.813450336456298828e-01
1.252549409866333008e+00,1.080356836318969727e+00,1.332986831665039062e+00,1.266979932785034180e+00,1.359578967094421387e+00,1.140107870101928711e+00,1.509718418121337891e+00,1.348986983299255371e+00,1.014609217643737793e+00,1.609817504882812500e+00
8.170699477195739746e-01,8.687495589256286621e-01,7.863778471946716309e-01,1.085745811462402344e+00,8.813093304634094238e-01,1.103899121284484863e+00,8.861017227172851562e-01,7.110670208930969238e-01,1.095953226089477539e+00,1.540761590003967285e+00
4.048957824707031250e-01,7.301824092864990234e-01,4.460323750972747803e-01,4.051518142223358154e-01,6.629810929298400879e-01,4.763261973857879639e-01,8.498708009719848633e-01,8.400216102600097656e-01,5.572347044944763184e-01,8.208779692649841309e-01
1.154795289039611816e+00,9.881804585456848145e-01,1.061088681221008301e+00,7.932136654853820801e-01,8.198552131652832031e-01,1.167498946189880371e+00,1.217437148094177246e+00,9.607048034667968750e-01,9.072300195693969727e-01,1.273258090019226074e+00
7.040529251098632812e-01,1.293995976448059082e+00,9.525269865989685059e-01,9.607175588607788086e-01,9.543642997741699219e-01,1.032368302345275879e+00,7.618083953857421875e-01,9.104790091514587402e-01,8.557025790214538574e-01,1.428956627845764160e+00
1.076727390289306641e+00,1.079235196113586426e+00,6.968972682952880859e-01,1.347003340721130371e+00,9.659071564674377441e-01,1.267599105834960938e+00,1.236281514167785645e+00,1.601962447166442871e+00,1.058142542839050293e+00,1.459334015846252441e+00
7.215854525566101074e-01,5.432531237602233887e-01,4.969352781772613525e-01,3.193677067756652832e-01,3.976119458675384521e-01,6.394391059875488281e-01,8.526445031166076660e-01,7.440414428710937500e-01,5.319496393203735352e-01,9.715415239334106445e-01
1.353289365768432617e+00,1.418284416198730469e+00,1.538741350173950195e+00,9.705900549888610840e-01,1.574579715728759766e+00,1.013147473335266113e+00,1.595458030700683594e+00,1.418792366981506348e+00,9.566463828086853027e-01,1.632634639739990234e+00
-1.063102722167968750e+00,-8.046646118164062500e-01,-1.106039404869079590e+00,-9.590100049972534180e-01,-1.163703441619873047e+00,-1.485580801963806152e+00,-1.227544784545898438e+00,-8.188502788543701172e-01,-7.630319595336914062e-01,-8.103771805763244629e-01
1.411560535430908203e+00,9.677026867866516113e-01,1.270211100578308105e+00,8.962066769599914551e-01,1.690824031829833984e+00,1.519389271736145020e+00,1.385320425033569336e+00,1.473785638809204102e+00,1.514106512069702148e+00,1.364487171173095703e+00
3.638385534286499023e-01,1.960860639810562134e-01,4.981721937656402588e-01,5.104121565818786621e-01,2.564131319522857666e-01,3.896905183792114258e-01,5.614947080612182617e-01,3.031268119812011719e-01,1.908200830221176147e-01,6.008774638175964355e-01
1.405106067657470703e+00,1.208923697471618652e+00,1.015638947486877441e+00,9.578176736831665039e-01,1.410273790359497070e+00,7.930923700332641602e-01,1.327610373497009277e+00,1.539564967155456543e+00,1.428279757499694824e+00,1.464059948921203613e+00
9.345028400421142578e-01,1.604862689971923828e+00,1.956823945045471191e+00,1.175497770309448242e+00,8.468261957168579102e-01,8.115224838256835938e-01,1.640226483345031738e+00,1.578815937042236328e+00,1.283897995948791504e+00,1.668757677078247070e+00
7.590377926826477051e-01,4.524673223495483398e-01,6.021283864974975586e-01,9.689606428146362305e-01,6.548808217048645020e-01,6.045513153076171875e-01,7.937677502632141113e-01,8.994869589805603027e-01,5.055553317070007324e-01,6.491038799285888672e-01
5.496603250503540039e-01,4.588845074176788330e-01,5.794391632080078125e-01,5.628150105476379395e-01,5.390936136245727539e-01,5.018956661224365234e-01,5.427730679512023926e-01,4.112445712089538574e-01,4.914178848266601562e-01,1.031531691551208496e+00
1.598947405815124512e+00,1.701870799064636230e+00,1.481610536575317383e+00,1.605787992477416992e+00,1.401092052459716797e+00,1.211888432502746582e+00,1.011064887046813965e+00,1.844580054283142090e+00,1.259052276611328125e+00,1.566219806671142578e+00
8.409437537193298340e-01,1.048494100570678711e+00,1.194815635681152344e+00,1.208500504493713379e+00,1.143729567527770996e+00,6.397699713706970215e-01,8.988134860992431641e-01,1.290572166442871094e+00,1.060053706169128418e+00,1.391090750694274902e+00
-1.239761352539062500e+00,-6.327329277992248535e-01,-8.015110492706298828e-01,-1.049788594245910645e+00,-1.161857247352600098e+00,-1.022716760635375977e+00,-1.068121910095214844e+00,-1.050338268280029297e+00,-9.309128522872924805e-01,-3.385127782821655273e-01
6.170680522918701172e-01,1.292608737945556641e+00,1.705880880355834961e+00,7.279496788978576660e-01,5.986158847808837891e-01,1.099956274032592773e+00,1.229452371597290039e+00,1.452261447906494141e+00,1.416876673698425293e+00,1.279255151748657227e+00
-7.421535253524780273e-01,-8.955997824668884277e-01,-7.850754857063293457e-01,-5.467157959938049316e-01,-7.670642137527465820e-01,-6.865271329879760742e-01,-9.632726311683654785e-01,-9.286073446273803711e-01,-6.087638139724731445e-01,-5.413233041763305664e-01
1.469592452049255371e+00,1.003290176391601562e+00,1.709448218345642090e+00,1.150662660598754883e+00,1.141068458557128906e+00,1.387619256973266602e+00,1.343547105789184570e+00,1.200934171676635742e+00,1.088174223899841309e+00,1.464137315750122070e+00
1.658734917640686035e+00,1.508587479591369629e+00,1.705991029739379883e+00,1.408468842506408691e+00,1.035952448844909668e+00,1.756734728813171387e+00,1.716253519058227539e+00,1.276458978652954102e+00,1.412565588951110840e+00,1.702165842056274414e+00
-9.243084788322448730e-01,-7.028949856758117676e-01,-7.757928967475891113e-01,-1.066519975662231445e+00,-1.083630323410034180e+00,-1.213325262069702148e+00,-1.081347227096557617e+00,-1.047884941101074219e+00,-1.203164458274841309e+00,-8.240965604782104492e-01
1.451295375823974609e+00,1.363678574562072754e+00,1.741031289100646973e+00,1.123963952064514160e+00,9.600437879562377930e-01,1.286264419555664062e+00,1.560797214508056641e+00,1.557983279228210449e+00,1.187957644462585449e+00,1.748906493186950684e+00
3.083285987377166748e-01,3.005543053150177002e-01,7.390680909156799316e-01,9.462370276451110840e-01,4.290932714939117432e-01,6.730361580848693848e-01,5.116877555847167969e-01,5.017828941345214844e-01,6.446495652198791504e-01,9.558116197586059570e-01
1.536736249923706055e+00,1.932074785232543945e+00,1.507978439331054688e+00,1.301949024200439453e+00,1.452390670776367188e+00,1.003566384315490723e+00,1.286627769470214844e+00,1.971324205398559570e+00,2.018987894058227539e+00,1.733298063278198242e+00
4.071516990661621094e-01,5.221863389015197754e-01,3.457266390323638916e-01,3.558742403984069824e-01,3.359502553939819336e-01,2.195101231336593628e-01,3.494356572628021240e-01,5.406211018562316895e-01,2.683558464050292969e-01,4.660015404224395752e-01
1.358355760574340820e+00,1.246434688568115234e+00,1.581339716911315918e+00,9.270723462104797363e-01,1.167273044586181641e+00,1.555052161216735840e+00,1.695093631744384766e+00,1.792929887771606445e+00,7.241822481155395508e-01,1.938667297363281250e+00
6.993004679679870605e-01,9.966334700584411621e-01,1.198295474052429199e+00,1.270943164825439453e+00,1.294392943382263184e+00,1.162736892700195312e+00,1.609775304794311523e+00,1.594030857086181641e+00,1.120261907577514648e+00,1.575816392898559570e+00
1.157996058464050293e+00,1.020632266998291016e+00,1.552383303642272949e+00,1.445130228996276855e+00,1.244723200798034668e+00,9.823600053787231445e-01,1.612885951995849609e+00,8.187624812126159668e-01,1.103897690773010254e+00,1.786610960960388184e+00
7.727289199829101562e-01,1.019708395004272461e+00,8.391764163970947266e-01,6.687895059585571289e-01,7.598485946655273438e-01,4.142125844955444336e-01,9.167494177818298340e-01,8.796256780624389648e-01,6.943309903144836426e-01,8.889822959899902344e-01
1.450916647911071777e+00,9.037575125694274902e-01,1.272369384765625000e+00,9.903522729873657227e-01,1.153513550758361816e+00,1.145965337753295898e+00,1.304015398025512695e+00,1.683929562568664551e+00,1.127776384353637695e+00,1.528272032737731934e+00
1.754071712493896484e+00,1.218270421028137207e+00,1.236623048782348633e+00,9.437487721443176270e-01,1.435097932815551758e+00,9.243054389953613281e-01,1.163533568382263184e+00,9.641642570495605469e-01,1.269302845001220703e+00,1.498001337051391602e+00
1.728385448455810547e+00,1.701638579368591309e+00,1.568689823150634766e+00,1.638252735137939453e+00,1.427921056747436523e+00,1.478155255317687988e+00,1.721084952354431152e+00,1.458650708198547363e+00,9.401690959930419922e-01,1.647262692451477051e+00
-7.505195736885070801e-01,-1.251603484153747559e+00,-1.215540051460266113e+00,-1.288025140762329102e+00,-1.321985006332397461e+00,-1.421551465988159180e+00,-1.231690645217895508e+00,-9.750110507011413574e-01,-1.153600931167602539e+00,-1.302361488342285156e+00
